,capacity_optimistic,annex_optimistic,capacity_pessimistic,annex_pessimistic,capacity_max,annex_max,capacity_min,annex_min,capacity_mean,annex_mean
2032,0.01705363734185383,0.0029068522463020913,0.01705363734185383,0.0029068522463020913,0.01749084505692295,0.003273386734784339,0.01705363734185383,0.0029068522463020913,0.01705363734185383,0.0029068522463020913
2033,0.02042707088220694,0.0033734335403531115,0.02042707088220694,0.0033734335403531115,0.021681676336072025,0.004190831279149074,0.02042707088220694,0.0033734335403531115,0.02042707088220694,0.0033734335403531115
2034,0.02427038657111666,0.0038433156889097174,0.02427038657111666,0.0038433156889097174,0.026973354498380616,0.005291678162308591,0.02427038657111666,0.0038433156889097174,0.02427038657111666,0.0038433156889097174
2035,0.028571633250969154,0.004301246679852495,0.028571633250969154,0.004301246679852495,0.03354680783241144,0.006573453334030827,0.028571633250969154,0.004301246679852495,0.028571633250969154,0.004301246679852495
2036,0.03332298940839221,0.004751356157423059,0.03332298940839221,0.004751356157423059,0.04173292455980175,0.008186116727390308,0.03332298940839221,0.004751356157423059,0.03332298940839221,0.004751356157423059
2037,0.03854241379000488,0.005219424381612665,0.03854241379000488,0.005219424381612665,0.05193260965255581,0.010199685092754061,0.03854241379000488,0.005219424381612665,0.03854241379000488,0.005219424381612665
2038,0.044283823845912534,0.005741410055907656,0.044283823845912534,0.005741410055907656,0.06474114623029636,0.012808536577740552,0.044283823845912534,0.005741410055907656,0.044283823845912534,0.005741410055907656
2039,0.050633439039135156,0.006349615193222621,0.050633439039135156,0.006349615193222621,0.08103494571054826,0.01629379948025189,0.050633439039135156,0.006349615193222621,0.050633439039135156,0.006349615193222621
2040,0.057700392598824715,0.007066953559689559,0.057700392598824715,0.007066953559689559,0.10206327053831771,0.02102832482776945,0.057700392598824715,0.007066953559689559,0.057700392598824715,0.007066953559689559
2041,0.06560922800631483,0.007908835407490114,0.06560922800631483,0.007908835407490114,0.12959315699590784,0.027529886457590136,0.06560922800631483,0.007908835407490114,0.06560922800631483,0.007908835407490114
2042,0.07449661604577826,0.008887388039463429,0.07449661604577826,0.008887388039463429,0.16608903104226563,0.03649587404635779,0.07449661604577826,0.008887388039463429,0.07449661604577826,0.008887388039463429
2043,0.08451139192105596,0.010014775875277701,0.08451139192105596,0.010014775875277701,0.21503447143548352,0.04894544039321788,0.08451139192105596,0.010014775875277701,0.08451139192105596,0.010014775875277701
2044,0.09581644136673957,0.011305049445683613,0.09581644136673957,0.011305049445683613,0.28134638161149733,0.06631191017601382,0.09581644136673957,0.011305049445683613,0.09581644136673957,0.011305049445683613
2045,0.10859143524744122,0.012774993880701649,0.10859143524744122,0.012774993880701649,0.37196814307726034,0.090621761465763,0.10859143524744122,0.012774993880701649,0.10859143524744122,0.012774993880701649
2046,0.12303592585656223,0.014444490609121008,0.12303592585656223,0.014444490609121008,0.4965174255615513,0.12454928248429098,0.12303592585656223,0.014444490609121008,0.12303592585656223,0.014444490609121008
2047,0.13937262961569521,0.016336703759132987,0.13937262961569521,0.016336703759132987,0.6681539431872187,0.17163651762566734,0.13937262961569521,0.016336703759132987,0.13937262961569521,0.016336703759132987
2048,0.15785086757239425,0.018478237956699034,0.15785086757239425,0.018478237956699034,0.9040622177268689,0.23590827453965024,0.15785086757239425,0.018478237956699034,0.15785086757239425,0.018478237956699034
2049,0.17875019092084263,0.02089932334844838,0.17875019092084263,0.02089932334844838,1.2238343848809423,0.3197721671540734,0.17875019092084263,0.02089932334844838,0.17875019092084263,0.02089932334844838
2050,0.20238423261707728,0.023634041696234648,0.20238423261707728,0.023634041696234648,1.6486892757651554,0.42485489088421313,0.20238423261707728,0.023634041696234648,0.20238423261707728,0.023634041696234648
