technology;registeration_year;stock_year;num_cars;sources;quality;date;modifier
tec_car;1999;2002;3692421;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2003;3598200;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2004;3499175;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2005;3397654;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2006;3316565;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2007;3199273;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2008;2850842;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2009;2696757;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2010;2470539;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2011;2325531;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2012;2180683;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2013;1980310;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2014;1797437;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2015;1582833;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2016;1419178;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2017;1222025;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;1999;2018;1073831;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2001;3375950;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2002;3362696;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2003;3247359;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2004;3157087;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2005;3060873;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2006;2974511;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2007;2864115;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2008;2574680;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2009;2451001;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2010;2317418;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2011;2201161;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2012;2068066;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2013;1920552;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2014;1739145;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2015;1592122;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2016;1409617;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2017;1267785;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2000;2018;1093988;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2002;3342645;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2003;3343206;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2004;3222837;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2005;3125765;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2006;3032463;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2007;2903317;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2008;2623134;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2009;2502955;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2010;2425542;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2011;2311826;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2012;2188522;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2013;2039017;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2014;1892222;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2015;1725396;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2016;1579564;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2017;1403126;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2001;2018;1260961;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2003;3253507;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2004;3258021;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2005;3144793;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2006;3060126;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2007;2941166;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2008;2655090;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2009;2551277;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2010;2486605;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2011;2392898;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2012;2276314;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2013;2155408;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2014;2012870;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2015;1880855;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2016;1719728;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2017;1574958;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2002;2018;1402213;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2004;3232232;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2005;3234617;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2006;3139351;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2007;3039524;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2008;2723712;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2009;2640585;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2010;2592401;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2011;2513535;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2012;2417984;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2013;2311196;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2014;2195101;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2015;2059720;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2016;1926955;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2017;1766314;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2003;2018;1616812;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2005;3256961;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2006;3271205;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2007;3158230;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2008;2778666;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2009;2688363;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2010;2668835;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2011;2609104;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2012;2525529;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2013;2438627;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2014;2332516;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2015;2218767;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2016;2081580;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2017;1938451;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2004;2018;1765529;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2006;3328560;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2007;3333375;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2008;3029081;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2009;2808781;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2010;2798904;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2011;2765961;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2012;2698283;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2013;2624292;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2014;2541599;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2015;2435992;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2016;2316699;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2017;2168530;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2005;2018;2010822;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2007;3470962;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2008;3127830;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2009;3142821;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2010;3019054;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2011;2967366;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2012;2925013;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2013;2869606;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2014;2804216;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2015;2718826;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2016;2608028;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2017;2475808;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2006;2018;2310465;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2008;2809519;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2009;2784811;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2010;2862824;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2011;2706674;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2012;2648391;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2013;2629806;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2014;2590943;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2015;2525673;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2016;2442804;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2017;2332351;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2007;2018;2198307;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2009;2765733;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2010;2844066;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2011;2869812;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2012;2689212;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2013;2660086;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2014;2655260;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2015;2608858;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2016;2541445;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2017;2451394;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2008;2018;2331512;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2010;3580829;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2011;3580163;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2012;3592424;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2013;3440841;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2014;3413338;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2015;3392049;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2016;3333835;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2017;3248482;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2009;2018;3142495;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2011;2666579;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2012;2691286;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2013;2728033;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2014;2596910;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2015;2564412;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2016;2543586;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2017;2486054;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2010;2018;2409507;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2012;2892614;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2013;2953629;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2014;3006692;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2015;2854158;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2016;2813408;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2017;2779378;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2011;2018;2710883;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2013;2797219;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2014;2872091;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2015;2924743;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2016;2765288;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2017;2716670;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2012;2018;2681385;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2013;2014;2687926;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2013;2015;2743942;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2013;2016;2789857;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2013;2017;2625873;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2013;2018;2573462;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2014;2015;2762221;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2014;2016;2836192;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2014;2017;2877502;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2014;2018;2681496;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2015;2016;2910740;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2015;2017;2977767;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2015;2018;3028961;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2016;2017;3060105;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2016;2018;3130587;KBA.2017b;1;2019-02-26;D. Baumann
tec_car;2017;2018;3152304;KBA.2017b;1;2019-02-26;D. Baumann
