Datetime;load_kW;units
2015-02-01 05:00:00+00:00;0.258393;un_kW
2015-02-01 06:00:00+00:00;0.397117;un_kW
2015-02-03 17:00:00+00:00;0.519805;un_kW
2015-02-03 18:00:00+00:00;0.896507;un_kW
2015-02-03 19:00:00+00:00;0.829134;un_kW
2015-02-03 20:00:00+00:00;0.63285;un_kW
2015-02-03 21:00:00+00:00;0.659427;un_kW
2015-02-03 22:00:00+00:00;0.592063;un_kW
2015-02-03 23:00:00+00:00;0.418126;un_kW
2015-02-04 00:00:00+00:00;0.306413;un_kW
2015-02-04 01:00:00+00:00;0.23243;un_kW
2015-02-04 02:00:00+00:00;0.233124;un_kW
2015-02-04 03:00:00+00:00;0.230812;un_kW
2015-02-04 04:00:00+00:00;0.302768;un_kW
2015-02-04 05:00:00+00:00;0.422636;un_kW
2015-02-04 06:00:00+00:00;0.603994;un_kW
2015-02-04 07:00:00+00:00;0.330893;un_kW
2015-02-04 08:00:00+00:00;0.285907;un_kW
2015-02-04 09:00:00+00:00;0.207608;un_kW
2015-02-04 10:00:00+00:00;0.231189;un_kW
2015-02-04 11:00:00+00:00;0.236295;un_kW
2015-02-04 12:00:00+00:00;0.460453;un_kW
2015-02-04 13:00:00+00:00;0.498738;un_kW
2015-02-04 14:00:00+00:00;0.812241;un_kW
2015-02-04 15:00:00+00:00;0.960225;un_kW
2015-02-04 16:00:00+00:00;0.246464;un_kW
2015-02-04 17:00:00+00:00;1.184113;un_kW
2015-02-04 18:00:00+00:00;0.299536;un_kW
2015-02-04 19:00:00+00:00;0.525565;un_kW
2015-02-04 20:00:00+00:00;0.987552;un_kW
2015-02-04 21:00:00+00:00;0.411593;un_kW
2015-02-04 22:00:00+00:00;0.393884;un_kW
2015-02-04 23:00:00+00:00;0.378935;un_kW
2015-02-05 00:00:00+00:00;0.353339;un_kW
2015-02-05 01:00:00+00:00;0.225349;un_kW
2015-02-05 02:00:00+00:00;0.227541;un_kW
2015-02-05 03:00:00+00:00;0.218543;un_kW
2015-02-05 04:00:00+00:00;0.198823;un_kW
2015-02-05 05:00:00+00:00;0.218676;un_kW
2015-02-05 06:00:00+00:00;0.32841;un_kW
2015-02-05 07:00:00+00:00;0.347418;un_kW
2015-02-05 08:00:00+00:00;0.292965;un_kW
